type,id,from,to
vehicle,8406,64,94
vehicle,8407,65,25
vehicle,8408,83,65
vehicle,8409,11,28
vehicle,8410,70,79
vehicle,8411,59,89
vehicle,8412,8,59
vehicle,8413,70,25
vehicle,8414,54,67
vehicle,8415,38,71
vehicle,8416,35,2
vehicle,8417,63,44
vehicle,8418,90,85
vehicle,8419,50,49
vehicle,8420,83,32
vehicle,8421,41,88
vehicle,8422,11,16
vehicle,8423,7,21
vehicle,8424,6,69
vehicle,8425,39,36
vehicle,8426,34,72
vehicle,8427,72,16
vehicle,8428,75,26
vehicle,8429,6,16
vehicle,8430,23,96
vehicle,8431,28,41
vehicle,8432,55,34
vehicle,8433,15,2
vehicle,8434,14,16
vehicle,8435,95,43
vehicle,8436,81,7
vehicle,8437,19,52
vehicle,8438,41,46
vehicle,8439,36,77
vehicle,8440,80,66
vehicle,8441,52,45
vehicle,8442,13,23
vehicle,8443,74,73
vehicle,8444,40,71
vehicle,8445,27,16
vehicle,8446,38,92
vehicle,8447,50,7
vehicle,8448,35,6
vehicle,8449,25,19
vehicle,8450,40,91
vehicle,8451,2,52
vehicle,8452,78,79
vehicle,8453,18,23
vehicle,8454,5,50
vehicle,8455,66,36
vehicle,8456,78,83
vehicle,8457,82,3
vehicle,8458,50,25
vehicle,8459,21,16
vehicle,8460,74,86
vehicle,8461,70,47
vehicle,8462,25,41
vehicle,8463,91,45
vehicle,8464,11,98
vehicle,8465,99,86
vehicle,8466,87,71
vehicle,8467,69,30
vehicle,8468,94,17
vehicle,8469,73,93
vehicle,8470,20,43
vehicle,8471,45,28
vehicle,8472,8,48
vehicle,8473,39,92
vehicle,8474,75,39
vehicle,8475,39,57
vehicle,8476,34,81
vehicle,8477,60,43
vehicle,8478,88,24
vehicle,8479,5,100
vehicle,8480,39,96
vehicle,8481,16,85
vehicle,8482,70,69
vehicle,8483,11,30
vehicle,8484,67,92
vehicle,8485,29,28
vehicle,8486,20,81
vehicle,8487,94,92
vehicle,8488,2,61
vehicle,8489,44,81
vehicle,8490,3,80
vehicle,8491,49,20
vehicle,8492,51,67
vehicle,8493,33,10
vehicle,8494,14,51
vehicle,8495,38,17
vehicle,8496,68,42
vehicle,8497,79,84
vehicle,8498,54,99
vehicle,8499,59,32
vehicle,8500,21,54
vehicle,8501,29,52
vehicle,8502,17,96
vehicle,8503,25,48
vehicle,8504,23,70
vehicle,8505,52,93
vehicle,8506,57,38
vehicle,8507,95,91
vehicle,8508,20,92
vehicle,8509,65,94
vehicle,8510,82,28
vehicle,8511,57,41
vehicle,8512,26,88
vehicle,8513,27,36
vehicle,8514,4,61
vehicle,8515,31,12
vehicle,8516,75,6
vehicle,8517,5,42
vehicle,8518,22,58
vehicle,8519,71,40
vehicle,8520,79,58
vehicle,8521,46,52
vehicle,8522,70,69
vehicle,8523,39,65
vehicle,8524,16,43
vehicle,8525,40,43
vehicle,8526,58,15
vehicle,8527,95,52
vehicle,8528,7,59
vehicle,8529,51,48
vehicle,8530,51,73
vehicle,8531,3,8
vehicle,8532,32,92
vehicle,8533,82,3
vehicle,8534,56,97
vehicle,8535,46,47
vehicle,8536,29,42
vehicle,8537,30,26
vehicle,8538,39,2
vehicle,8539,84,28
vehicle,8540,97,11
vehicle,8541,44,66
vehicle,8542,40,32
vehicle,8543,85,77
vehicle,8544,43,21
vehicle,8545,56,91
vehicle,8546,24,53
vehicle,8547,75,12
vehicle,8548,54,41
vehicle,8549,81,21
vehicle,8550,79,20
vehicle,8551,22,51
vehicle,8552,72,68
vehicle,8553,81,92
vehicle,8554,35,51
vehicle,8555,18,97
vehicle,8556,1,95
vehicle,8557,46,87
vehicle,8558,36,50
vehicle,8559,56,15
vehicle,8560,19,22
vehicle,8561,86,65
vehicle,8562,26,43
vehicle,8563,23,15
vehicle,8564,49,48
vehicle,8565,50,2
vehicle,8566,22,74
vehicle,8567,28,8
vehicle,8568,17,63
vehicle,8569,72,80
vehicle,8570,78,14
vehicle,8571,47,52
vehicle,8572,72,78
vehicle,8573,74,27
vehicle,8574,14,17
vehicle,8575,97,34
vehicle,8576,83,56
vehicle,8577,21,58
vehicle,8578,19,14
vehicle,8579,13,46
vehicle,8580,14,27
vehicle,8581,75,85
vehicle,8582,47,32
vehicle,8583,79,84
vehicle,8584,75,43
vehicle,8585,61,73
vehicle,8586,69,52
vehicle,8587,2,63
vehicle,8588,32,40
vehicle,8589,64,77
vehicle,8590,1,43
vehicle,8591,4,46
vehicle,8592,86,52
vehicle,8593,69,84
vehicle,8594,27,66
vehicle,8595,69,35
vehicle,8596,80,68
vehicle,8597,31,65
vehicle,8598,4,94
vehicle,8599,94,85
vehicle,8600,35,65
vehicle,8601,11,35
vehicle,8602,50,78
vehicle,8603,77,58
vehicle,8604,23,99
vehicle,8605,27,25
vehicle,8606,25,8
vehicle,8607,100,7
vehicle,8608,20,65
vehicle,8609,58,94
vehicle,8610,93,1
vehicle,8611,15,73
vehicle,8612,98,66
vehicle,8613,95,74
vehicle,8614,89,36
vehicle,8615,22,83
vehicle,8616,64,5
vehicle,8617,77,76
vehicle,8618,99,27
vehicle,8619,19,48
vehicle,8620,77,83
vehicle,8621,34,28
vehicle,8622,18,19
vehicle,8623,43,69
vehicle,8624,80,54
vehicle,8625,47,52
vehicle,8626,54,26
vehicle,8627,100,4
vehicle,8628,40,42
vehicle,8629,62,11
vehicle,8630,37,91
vehicle,8631,40,5
vehicle,8632,70,44
vehicle,8633,94,6
vehicle,8634,55,10
vehicle,8635,77,66
vehicle,8636,9,65
vehicle,8637,22,4
vehicle,8638,51,1
vehicle,8639,3,8
vehicle,8640,26,77
vehicle,8641,52,59
vehicle,8642,2,4
vehicle,8643,27,49
vehicle,8644,52,72
vehicle,8645,58,87
vehicle,8646,93,94
vehicle,8647,65,33
vehicle,8648,42,14
vehicle,8649,94,24
vehicle,8650,79,78
vehicle,8651,21,98
vehicle,8652,14,47
vehicle,8653,68,31
vehicle,8654,56,43
vehicle,8655,79,31
vehicle,8656,74,26
vehicle,8657,63,60
vehicle,8658,99,2
vehicle,8659,54,26
vehicle,8660,12,67
vehicle,8661,83,4
vehicle,8662,26,9
vehicle,8663,78,30
vehicle,8664,96,88
vehicle,8665,70,77
vehicle,8666,60,3
vehicle,8667,47,51
vehicle,8668,37,28
vehicle,8669,36,65
vehicle,8670,64,73
vehicle,8671,76,87
vehicle,8672,68,48
vehicle,8673,20,100
vehicle,8674,50,98
vehicle,8675,80,89
vehicle,8676,48,58
vehicle,8677,54,40
vehicle,8678,78,37
vehicle,8679,67,2
vehicle,8680,41,25
vehicle,8681,90,72
vehicle,8682,17,61
vehicle,8683,100,92
vehicle,8684,12,6
vehicle,8685,2,16
vehicle,8686,90,79
vehicle,8687,25,36
vehicle,8688,73,12
vehicle,8689,82,100
vehicle,8690,86,79
vehicle,8691,100,41
vehicle,8692,30,83
vehicle,8693,72,69
vehicle,8694,12,79
vehicle,8695,41,82
vehicle,8696,85,9
vehicle,8697,37,63
vehicle,8698,60,1
vehicle,8699,51,5
vehicle,8700,65,91
vehicle,8701,98,53
vehicle,8702,6,74
vehicle,8703,58,84
vehicle,8704,87,95
vehicle,8705,49,87
vehicle,8706,8,49
vehicle,8707,57,34
vehicle,8708,34,16
vehicle,8709,16,41
vehicle,8710,85,37
vehicle,8711,53,56
vehicle,8712,94,67
vehicle,8713,81,98
vehicle,8714,70,73
vehicle,8715,1,65
vehicle,8716,43,34
vehicle,8717,20,4
vehicle,8718,92,29
vehicle,8719,18,77
vehicle,8720,29,21
vehicle,8721,52,72
vehicle,8722,27,58
vehicle,8723,21,18
vehicle,8724,60,27
vehicle,8725,9,50
vehicle,8726,6,42
vehicle,8727,38,78
vehicle,8728,73,74
vehicle,8729,56,58
vehicle,8730,43,83
vehicle,8731,37,97
vehicle,8732,94,22
vehicle,8733,6,72
vehicle,8734,68,37
vehicle,8735,90,28
vehicle,8736,81,19
vehicle,8737,19,56
vehicle,8738,30,22
vehicle,8739,72,21
vehicle,8740,9,100
vehicle,8741,82,81
vehicle,8742,72,75
vehicle,8743,73,80
vehicle,8744,11,97
vehicle,8745,72,58
vehicle,8746,68,23
vehicle,8747,84,87
vehicle,8748,5,75
vehicle,8749,3,42
vehicle,8750,38,48
vehicle,8751,15,42
vehicle,8752,56,93
vehicle,8753,92,35
vehicle,8754,40,97
vehicle,8755,85,92
vehicle,8756,1,64
vehicle,8757,17,58
vehicle,8758,4,38
vehicle,8759,33,2
vehicle,8760,91,13
vehicle,8761,10,76
vehicle,8762,61,48
vehicle,8763,46,15
vehicle,8764,94,27
vehicle,8765,13,95
vehicle,8766,22,37
vehicle,8767,3,91
vehicle,8768,44,31
vehicle,8769,28,55
vehicle,8770,87,3
vehicle,8771,61,53
vehicle,8772,62,64
vehicle,8773,54,24
vehicle,8774,10,58
vehicle,8775,45,65
vehicle,8776,100,69
vehicle,8777,84,78
vehicle,8778,90,32
vehicle,8779,83,57
vehicle,8780,11,99
vehicle,8781,23,90
vehicle,8782,1,96
vehicle,8783,31,39
vehicle,8784,11,79
vehicle,8785,48,62
vehicle,8786,68,9
vehicle,8787,88,83
vehicle,8788,75,68
vehicle,8789,94,20
vehicle,8790,6,8
vehicle,8791,2,84
vehicle,8792,67,8
vehicle,8793,29,10
vehicle,8794,26,43
vehicle,8795,34,14
vehicle,8796,27,92
vehicle,8797,52,48
vehicle,8798,45,57
vehicle,8799,52,93
vehicle,8800,68,54
vehicle,8801,39,36
vehicle,8802,26,80
vehicle,8803,17,45
vehicle,8804,35,32
vehicle,8805,75,73
vehicle,8806,76,81
vehicle,8807,67,80
vehicle,8808,24,98
vehicle,8809,59,79
vehicle,8810,58,77
vehicle,8811,49,86
vehicle,8812,55,1
vehicle,8813,50,37
vehicle,8814,57,74
vehicle,8815,72,60
vehicle,8816,11,18
vehicle,8817,75,31
vehicle,8818,14,34
vehicle,8819,7,57
vehicle,8820,98,84
vehicle,8821,96,94
vehicle,8822,7,76
vehicle,8823,45,85
vehicle,8824,19,48
vehicle,8825,49,39
vehicle,8826,84,40
vehicle,8827,96,62
vehicle,8828,64,13
vehicle,8829,36,58
vehicle,8830,61,67
vehicle,8831,32,44
vehicle,8832,91,96
vehicle,8833,88,61
vehicle,8834,56,22
vehicle,8835,33,48
vehicle,8836,30,68
vehicle,8837,4,33
vehicle,8838,82,8
vehicle,8839,46,59
vehicle,8840,33,95
vehicle,8841,48,49
vehicle,8842,82,91
vehicle,8843,13,84
vehicle,8844,86,15
vehicle,8845,90,71
vehicle,8846,95,44
vehicle,8847,40,26
vehicle,8848,22,69
vehicle,8849,38,75
vehicle,8850,34,18
vehicle,8851,18,92
vehicle,8852,61,76
vehicle,8853,48,94
vehicle,8854,87,32
vehicle,8855,4,94
vehicle,8856,65,37
vehicle,8857,77,6
vehicle,8858,76,77
vehicle,8859,89,71
vehicle,8860,73,60
vehicle,8861,93,49
vehicle,8862,34,4
vehicle,8863,51,63
vehicle,8864,2,42
vehicle,8865,1,57
vehicle,8866,25,43
vehicle,8867,11,97
vehicle,8868,27,61
vehicle,8869,18,75
vehicle,8870,3,94
vehicle,8871,91,60
vehicle,8872,1,2
vehicle,8873,74,4
vehicle,8874,16,71
vehicle,8875,92,28
vehicle,8876,90,58
vehicle,8877,66,21
vehicle,8878,68,28
vehicle,8879,1,51
vehicle,8880,99,98
vehicle,8881,88,62
vehicle,8882,90,94
vehicle,8883,66,96
vehicle,8884,35,21
vehicle,8885,90,32
vehicle,8886,30,77
vehicle,8887,57,87
vehicle,8888,10,52
vehicle,8889,93,100
vehicle,8890,15,2
vehicle,8891,23,30
vehicle,8892,56,63
vehicle,8893,77,47
vehicle,8894,62,12
vehicle,8895,24,37
vehicle,8896,1,3
vehicle,8897,76,65
vehicle,8898,99,90
vehicle,8899,81,89
vehicle,8900,47,70
vehicle,8901,91,47
vehicle,8902,41,52
vehicle,8903,53,14
vehicle,8904,48,35
vehicle,8905,45,19
vehicle,8906,78,83
vehicle,8907,53,92
vehicle,8908,32,54
vehicle,8909,26,73
vehicle,8910,4,13
vehicle,8911,59,61
vehicle,8912,23,71
vehicle,8913,15,46
vehicle,8914,66,25
vehicle,8915,69,88
vehicle,8916,76,75
vehicle,8917,51,90
vehicle,8918,90,82
vehicle,8919,94,100
vehicle,8920,81,20
vehicle,8921,64,9
vehicle,8922,31,34
vehicle,8923,99,13
vehicle,8924,28,53
vehicle,8925,21,64
vehicle,8926,45,58
vehicle,8927,6,26
vehicle,8928,98,91
vehicle,8929,59,3
vehicle,8930,56,35
vehicle,8931,66,72
vehicle,8932,50,77
vehicle,8933,4,42
vehicle,8934,62,2
vehicle,8935,72,62
vehicle,8936,42,7
vehicle,8937,76,11
vehicle,8938,23,66
vehicle,8939,23,32
vehicle,8940,17,35
vehicle,8941,38,49
vehicle,8942,85,98
vehicle,8943,83,97
vehicle,8944,39,42
vehicle,8945,59,27
vehicle,8946,73,31
vehicle,8947,25,27
vehicle,8948,17,54
vehicle,8949,98,61
vehicle,8950,62,49
vehicle,8951,99,41
vehicle,8952,34,22
vehicle,8953,71,49
vehicle,8954,23,35
vehicle,8955,27,55
vehicle,8956,52,68
vehicle,8957,32,64
vehicle,8958,17,47
vehicle,8959,27,56
vehicle,8960,4,29
vehicle,8961,71,3
vehicle,8962,50,63
vehicle,8963,10,26
vehicle,8964,18,67
vehicle,8965,11,75
vehicle,8966,62,92
vehicle,8967,10,96
vehicle,8968,76,2
vehicle,8969,3,100
vehicle,8970,25,69
vehicle,8971,90,65
vehicle,8972,72,2
vehicle,8973,8,87
vehicle,8974,83,15
vehicle,8975,50,84
vehicle,8976,85,2
vehicle,8977,61,65
vehicle,8978,69,44
vehicle,8979,100,21
vehicle,8980,24,11
vehicle,8981,63,45
vehicle,8982,47,13
vehicle,8983,4,49
vehicle,8984,2,63
vehicle,8985,12,83
vehicle,8986,65,68
vehicle,8987,57,7
vehicle,8988,56,31
vehicle,8989,4,29
vehicle,8990,47,92
vehicle,8991,93,87
vehicle,8992,40,38
vehicle,8993,63,8
vehicle,8994,78,90
vehicle,8995,79,89
vehicle,8996,52,86
vehicle,8997,86,85
vehicle,8998,40,49
vehicle,8999,89,18
vehicle,9000,25,48
vehicle,9001,29,50
vehicle,9002,6,49
vehicle,9003,80,54
vehicle,9004,42,26
vehicle,9005,23,37
vehicle,9006,24,44
vehicle,9007,91,14
vehicle,9008,84,46
vehicle,9009,56,82
vehicle,9010,62,83
vehicle,9011,48,42
vehicle,9012,40,52
vehicle,9013,92,4
vehicle,9014,13,68
vehicle,9015,42,41
vehicle,9016,35,45
vehicle,9017,50,88
vehicle,9018,46,47
vehicle,9019,52,3
vehicle,9020,14,23
vehicle,9021,52,48
vehicle,9022,25,43
vehicle,9023,19,87
vehicle,9024,7,55
vehicle,9025,77,69
vehicle,9026,43,47
vehicle,9027,63,44
vehicle,9028,73,45
vehicle,9029,68,42
vehicle,9030,48,54
vehicle,9031,39,26
vehicle,9032,38,90
vehicle,9033,65,34
vehicle,9034,50,15
vehicle,9035,85,10
vehicle,9036,88,2
vehicle,9037,18,43
vehicle,9038,14,19
vehicle,9039,64,3
vehicle,9040,31,53
vehicle,9041,2,68
vehicle,9042,89,9
vehicle,9043,23,47
vehicle,9044,93,75
vehicle,9045,72,99
vehicle,9046,77,67
vehicle,9047,21,25
vehicle,9048,24,72
vehicle,9049,53,60
vehicle,9050,18,22
vehicle,9051,31,86
vehicle,9052,33,43
vehicle,9053,16,97
vehicle,9054,21,73
vehicle,9055,79,65
vehicle,9056,17,73
vehicle,9057,3,48
vehicle,9058,63,51
vehicle,9059,98,86
vehicle,9060,34,69
vehicle,9061,12,90
vehicle,9062,58,90
vehicle,9063,91,98
vehicle,9064,79,71
vehicle,9065,63,51
vehicle,9066,32,17
vehicle,9067,55,71
vehicle,9068,10,30
vehicle,9069,68,29
vehicle,9070,73,24
vehicle,9071,97,88
vehicle,9072,27,87
vehicle,9073,2,64
vehicle,9074,55,48
vehicle,9075,71,68
vehicle,9076,80,61
vehicle,9077,20,42
vehicle,9078,27,38
vehicle,9079,52,39
vehicle,9080,34,59
vehicle,9081,87,65
vehicle,9082,48,46
vehicle,9083,80,97
vehicle,9084,59,9
vehicle,9085,78,35
vehicle,9086,34,42
vehicle,9087,84,2
vehicle,9088,28,37
vehicle,9089,55,28
vehicle,9090,22,51
vehicle,9091,48,34
vehicle,9092,32,73
vehicle,9093,27,51
vehicle,9094,97,13
vehicle,9095,17,76
vehicle,9096,79,10
vehicle,9097,99,84
vehicle,9098,2,94
vehicle,9099,70,33
vehicle,9100,26,93
vehicle,9101,5,80
vehicle,9102,41,93
vehicle,9103,94,67
vehicle,9104,2,24
vehicle,9105,59,90
vehicle,9106,51,19
vehicle,9107,88,22
vehicle,9108,9,28
vehicle,9109,69,31
vehicle,9110,69,52
vehicle,9111,67,72
vehicle,9112,95,93
vehicle,9113,83,9
vehicle,9114,5,96
vehicle,9115,48,93
vehicle,9116,40,6
vehicle,9117,32,37
vehicle,9118,46,82
vehicle,9119,39,62
vehicle,9120,44,78
vehicle,9121,98,72
vehicle,9122,9,50
vehicle,9123,93,5
vehicle,9124,49,59
vehicle,9125,63,5
vehicle,9126,84,61
vehicle,9127,37,81
vehicle,9128,44,59
vehicle,9129,41,100
vehicle,9130,38,46
vehicle,9131,93,75
vehicle,9132,83,67
vehicle,9133,11,100
vehicle,9134,11,72
vehicle,9135,43,17
vehicle,9136,10,96
vehicle,9137,62,67
vehicle,9138,15,6
vehicle,9139,53,66
vehicle,9140,1,89
vehicle,9141,32,58
vehicle,9142,68,36
vehicle,9143,49,83
vehicle,9144,98,79
vehicle,9145,88,55
vehicle,9146,36,16
vehicle,9147,5,26
vehicle,9148,85,74
vehicle,9149,92,81
vehicle,9150,83,28
vehicle,9151,13,37
vehicle,9152,100,8
vehicle,9153,26,72
vehicle,9154,73,1
vehicle,9155,91,5
vehicle,9156,24,1
vehicle,9157,91,65
vehicle,9158,31,42
vehicle,9159,98,30
vehicle,9160,29,92
vehicle,9161,96,20
vehicle,9162,6,39
vehicle,9163,71,95
vehicle,9164,54,43
vehicle,9165,48,56
vehicle,9166,23,9
vehicle,9167,71,80
vehicle,9168,20,43
vehicle,9169,56,81
vehicle,9170,96,43
vehicle,9171,3,79
vehicle,9172,20,98
vehicle,9173,25,6
vehicle,9174,42,82
vehicle,9175,24,31
vehicle,9176,50,56
vehicle,9177,88,30
vehicle,9178,72,62
vehicle,9179,58,36
vehicle,9180,9,34
vehicle,9181,70,4
vehicle,9182,17,15
vehicle,9183,79,92
vehicle,9184,26,100
vehicle,9185,42,79
vehicle,9186,36,29
vehicle,9187,86,41
vehicle,9188,13,74
vehicle,9189,57,97
vehicle,9190,15,46
vehicle,9191,71,83
vehicle,9192,91,98
vehicle,9193,44,88
vehicle,9194,49,23
vehicle,9195,93,1
vehicle,9196,53,50
vehicle,9197,49,54
vehicle,9198,58,21
vehicle,9199,69,29
vehicle,9200,11,77
vehicle,9201,83,48
vehicle,9202,44,32
vehicle,9203,8,63
vehicle,9204,79,66
vehicle,9205,38,77
vehicle,9206,11,16
vehicle,9207,64,75
vehicle,9208,89,60
vehicle,9209,89,6
vehicle,9210,96,78
vehicle,9211,87,39
vehicle,9212,1,34
vehicle,9213,39,45
vehicle,9214,82,35
vehicle,9215,37,34
vehicle,9216,61,81
vehicle,9217,61,13
vehicle,9218,37,98
vehicle,9219,91,56
vehicle,9220,51,19
vehicle,9221,47,14
vehicle,9222,100,60
vehicle,9223,50,64
vehicle,9224,18,6
vehicle,9225,52,25
vehicle,9226,82,80
vehicle,9227,78,5
vehicle,9228,79,86
vehicle,9229,71,66
vehicle,9230,26,44
vehicle,9231,87,35
vehicle,9232,90,2
vehicle,9233,20,83
vehicle,9234,14,15
vehicle,9235,98,31
vehicle,9236,87,57
vehicle,9237,90,25
vehicle,9238,89,50
vehicle,9239,55,81
vehicle,9240,65,48
vehicle,9241,55,95
vehicle,9242,6,85
vehicle,9243,75,34
vehicle,9244,51,40
vehicle,9245,65,43
vehicle,9246,51,63
vehicle,9247,50,29
vehicle,9248,18,97
vehicle,9249,28,61
vehicle,9250,16,40
vehicle,9251,20,65
vehicle,9252,98,40
vehicle,9253,16,82
vehicle,9254,27,57
vehicle,9255,60,5
vehicle,9256,62,18
vehicle,9257,16,87
vehicle,9258,80,57
vehicle,9259,79,96
vehicle,9260,24,8
vehicle,9261,29,30
vehicle,9262,94,20
vehicle,9263,83,56
vehicle,9264,70,39
vehicle,9265,9,16
vehicle,9266,42,65
vehicle,9267,56,54
vehicle,9268,19,28
vehicle,9269,45,48
vehicle,9270,61,75
vehicle,9271,33,21
vehicle,9272,79,30
vehicle,9273,85,35
vehicle,9274,33,75
vehicle,9275,84,85
vehicle,9276,11,38
vehicle,9277,84,30
vehicle,9278,16,89
vehicle,9279,9,100
vehicle,9280,65,68
vehicle,9281,48,99
vehicle,9282,91,66
vehicle,9283,37,74
vehicle,9284,29,39
vehicle,9285,51,44
vehicle,9286,46,15
vehicle,9287,35,83
vehicle,9288,70,94
vehicle,9289,76,63
vehicle,9290,86,35
vehicle,9291,98,16
vehicle,9292,72,26
vehicle,9293,40,62
vehicle,9294,68,95
vehicle,9295,48,5
vehicle,9296,100,1
vehicle,9297,73,61
vehicle,9298,96,29
vehicle,9299,84,89
vehicle,9300,91,33
vehicle,9301,82,29
vehicle,9302,46,27
vehicle,9303,26,15
vehicle,9304,38,59
vehicle,9305,3,17
vehicle,9306,53,43
vehicle,9307,51,47
vehicle,9308,53,3
vehicle,9309,98,2
vehicle,9310,92,53
vehicle,9311,17,70
vehicle,9312,37,95
vehicle,9313,43,18
vehicle,9314,37,11
vehicle,9315,80,6
vehicle,9316,53,44
vehicle,9317,58,63
vehicle,9318,86,85
vehicle,9319,81,69
vehicle,9320,14,21
vehicle,9321,72,47
vehicle,9322,44,92
vehicle,9323,30,33
vehicle,9324,6,50
vehicle,9325,49,96
vehicle,9326,36,74
vehicle,9327,26,75
vehicle,9328,70,26
vehicle,9329,77,42
vehicle,9330,25,9
vehicle,9331,5,61
vehicle,9332,85,11
vehicle,9333,1,84
vehicle,9334,94,82
vehicle,9335,63,54
vehicle,9336,33,15
vehicle,9337,25,3
vehicle,9338,1,80
vehicle,9339,24,61
vehicle,9340,14,72
vehicle,9341,62,31
vehicle,9342,17,51
vehicle,9343,53,75
vehicle,9344,60,47
vehicle,9345,30,61
vehicle,9346,4,79
vehicle,9347,4,22
vehicle,9348,3,7
vehicle,9349,74,54
vehicle,9350,32,7
vehicle,9351,80,77
vehicle,9352,44,72
vehicle,9353,46,89
vehicle,9354,52,64
vehicle,9355,72,7
vehicle,9356,28,26
vehicle,9357,13,81
vehicle,9358,56,17
vehicle,9359,33,70
vehicle,9360,45,79
vehicle,9361,65,34
vehicle,9362,50,33
vehicle,9363,63,56
vehicle,9364,55,87
vehicle,9365,74,23
vehicle,9366,71,95
vehicle,9367,54,60
vehicle,9368,68,100
vehicle,9369,88,9
vehicle,9370,44,13
vehicle,9371,42,83
vehicle,9372,77,87
vehicle,9373,59,45
vehicle,9374,8,72
vehicle,9375,90,87
vehicle,9376,4,5
vehicle,9377,75,58
vehicle,9378,76,86
vehicle,9379,96,40
vehicle,9380,6,31
vehicle,9381,60,80
vehicle,9382,43,34
vehicle,9383,34,1
vehicle,9384,10,96
vehicle,9385,57,60
vehicle,9386,48,82
vehicle,9387,11,83
vehicle,9388,62,7
vehicle,9389,74,18
vehicle,9390,77,32
vehicle,9391,91,33
vehicle,9392,41,66
vehicle,9393,96,63
vehicle,9394,87,50
vehicle,9395,30,22
vehicle,9396,16,39
vehicle,9397,44,55
vehicle,9398,41,47
vehicle,9399,58,13
vehicle,9400,59,65
vehicle,9401,75,8
vehicle,9402,51,38
vehicle,9403,11,72
vehicle,9404,86,3
vehicle,9405,31,57
vehicle,9406,98,34
vehicle,9407,12,1
vehicle,9408,96,20
vehicle,9409,10,95
vehicle,9410,24,53
vehicle,9411,5,100
vehicle,9412,71,53
vehicle,9413,86,55
vehicle,9414,44,40
vehicle,9415,93,32
vehicle,9416,60,26
vehicle,9417,64,35
vehicle,9418,85,46
vehicle,9419,30,20
vehicle,9420,36,23
vehicle,9421,91,28
vehicle,9422,91,45
vehicle,9423,98,66
vehicle,9424,91,86
vehicle,9425,13,29
vehicle,9426,83,19
vehicle,9427,41,38
vehicle,9428,100,90
vehicle,9429,48,1
vehicle,9430,56,68
vehicle,9431,53,48
vehicle,9432,33,17
vehicle,9433,8,33
vehicle,9434,90,23
vehicle,9435,81,88
vehicle,9436,14,49
vehicle,9437,78,57
vehicle,9438,63,60
vehicle,9439,41,64
vehicle,9440,26,50
vehicle,9441,86,2
vehicle,9442,71,34
vehicle,9443,55,19
vehicle,9444,61,69
vehicle,9445,10,6
vehicle,9446,48,57
vehicle,9447,20,22
vehicle,9448,21,95
vehicle,9449,67,34
vehicle,9450,92,33
vehicle,9451,41,93
vehicle,9452,21,42
vehicle,9453,65,97
vehicle,9454,88,3
vehicle,9455,75,31
vehicle,9456,87,67
vehicle,9457,54,90
vehicle,9458,76,26
vehicle,9459,15,94
vehicle,9460,35,60
vehicle,9461,39,81
vehicle,9462,52,40
vehicle,9463,93,22
vehicle,9464,88,92
vehicle,9465,14,94
vehicle,9466,18,50
vehicle,9467,36,1
vehicle,9468,30,11
vehicle,9469,62,58
vehicle,9470,91,3
vehicle,9471,97,40
vehicle,9472,66,31
vehicle,9473,84,72
vehicle,9474,53,6
vehicle,9475,21,49
vehicle,9476,53,58
vehicle,9477,56,62
vehicle,9478,75,41
vehicle,9479,22,31
vehicle,9480,37,69
vehicle,9481,37,85
vehicle,9482,96,70
vehicle,9483,45,94
vehicle,9484,76,72
vehicle,9485,76,77
vehicle,9486,27,17
vehicle,9487,58,42
vehicle,9488,90,49
vehicle,9489,48,26
vehicle,9490,95,53
vehicle,9491,22,30
vehicle,9492,8,69
vehicle,9493,90,48
vehicle,9494,85,46
vehicle,9495,100,99
vehicle,9496,68,40
vehicle,9497,94,37
vehicle,9498,83,32
vehicle,9499,85,90
vehicle,9500,57,50
vehicle,9501,39,61
vehicle,9502,94,19
vehicle,9503,44,55
vehicle,9504,54,28
vehicle,9505,45,74
vehicle,9506,57,84
vehicle,9507,48,72
vehicle,9508,5,74
vehicle,9509,89,52
vehicle,9510,45,72
vehicle,9511,59,43
vehicle,9512,14,66
vehicle,9513,1,26
vehicle,9514,25,7
vehicle,9515,71,42
vehicle,9516,10,47
vehicle,9517,91,26
vehicle,9518,22,73
vehicle,9519,21,8
vehicle,9520,19,23
vehicle,9521,2,75
vehicle,9522,78,44
vehicle,9523,88,71
vehicle,9524,62,57
vehicle,9525,19,96
vehicle,9526,29,60
vehicle,9527,48,2
vehicle,9528,96,36
vehicle,9529,25,15
vehicle,9530,74,93
vehicle,9531,44,11
vehicle,9532,30,39
vehicle,9533,46,23
vehicle,9534,8,85
vehicle,9535,80,31
vehicle,9536,25,100
vehicle,9537,73,4
vehicle,9538,7,13
vehicle,9539,96,23
vehicle,9540,20,82
vehicle,9541,89,88
vehicle,9542,81,8
vehicle,9543,97,4
vehicle,9544,48,75
vehicle,9545,73,14
vehicle,9546,38,14
vehicle,9547,19,3
vehicle,9548,45,5
vehicle,9549,17,27
vehicle,9550,99,7
vehicle,9551,10,37
vehicle,9552,59,84
vehicle,9553,63,33
vehicle,9554,54,73
vehicle,9555,67,10
vehicle,9556,12,66
vehicle,9557,56,32
vehicle,9558,29,75
vehicle,9559,95,14
vehicle,9560,77,90
vehicle,9561,98,25
vehicle,9562,4,36
vehicle,9563,29,96
vehicle,9564,20,58
vehicle,9565,2,37
vehicle,9566,25,95
vehicle,9567,68,33
vehicle,9568,24,10
vehicle,9569,51,100
vehicle,9570,89,27
vehicle,9571,70,86
